3	100
4	100
5	99
6	99
7	76
8	72
9	59
10	57
11	47
12	40
13	34
14	29
15	27
16	25
17	24
18	23
19	22
20	22
21	22
22	21
23	21
24	20
25	20
26	19
27	18
28	18
29	17
30	17
31	17
32	16
33	16
34	16
35	15
36	15
37	15
38	15
39	14
40	14
41	14
42	14
43	14
44	13
45	13
46	12
47	12
48	12
49	12
50	12
3	100
4	100
5	100
6	100
7	100
8	100
9	100
10	100
11	100
12	100
13	100
14	100
15	100
16	89
17	89
18	88
19	88
20	86
21	86
22	85
23	83
24	82
25	59
26	58
27	58
28	58
29	58
30	58
31	58
32	58
33	58
34	58
35	58
36	58
37	58
38	58
39	57
40	57
41	57
42	57
43	57
44	57
45	57
46	57
47	57
48	51
49	51
50	52
51	52
52	52
53	52
54	52
55	52
56	52
57	51
58	51
59	51
60	50
61	46
62	46
63	46
64	45
65	45
66	45
67	45
68	45
69	45
70	44
71	44
72	44
73	44
74	44
75	44
76	44
77	43
78	43
79	43
80	43
81	43
82	42
83	42
84	42
85	41
86	40
87	40
88	40
89	40
90	40
91	39
92	39
93	39
94	39
95	38
96	38
97	38
98	38
99	38
100	37
101	37
102	37
103	37
104	37
105	37
106	37
107	36
108	36
109	36
110	36
111	36
112	36
113	36
114	36
115	36
116	36
117	36
118	36
119	35
120	35
121	35
122	35
123	34
124	34
125	34
126	35
127	35
128	35
129	35
130	35
131	35
132	35
133	35
134	34
135	34
136	34
137	34
138	33
139	33
140	33
141	33
142	33
143	33
144	32
145	31
146	32
147	31
148	31
149	31
150	31
151	31
152	31
153	31
154	32
155	32
156	32
157	31
158	31
159	31
160	31
161	31
162	31
163	31
164	31
165	31
166	31
167	31
168	31
169	31
170	31
171	31
172	31
173	31
174	31
175	31
176	31
177	30
178	30
179	30
180	30
181	30
182	30
183	30
184	30
185	30
186	30
187	30
188	30
189	29
190	29
191	29
192	29
193	29
194	29
195	29
196	29
197	29
198	29
199	28
200	28
201	28
202	28
203	27
204	27
205	27
206	27
207	27
208	27
209	27
210	26
211	27
212	27
213	27
214	27
215	27
216	27
217	27
218	27
219	27
220	27
221	27
222	27
223	27
224	27
225	26
226	26
227	26
228	26
229	26
230	26
231	25
232	25
233	25
234	25
235	25
236	25
237	25
238	25
239	25
240	25
241	25
242	25
243	25
244	25
245	25
246	25
247	25
248	25
249	25
250	24
251	24
252	24
253	24
254	24
255	24
256	24
257	24
258	24
259	24
260	23
261	23
262	23
263	23
264	23
265	23
266	23
267	23
268	23
269	23
270	23
271	23
272	23
273	23
